listing_id,listing_ocid,product_name,publisher,publisher_type,category,subcategory,short_description,long_description,listing_type,package_type,operating_systems,version,version_date,pricing_model,pricing_currency,price_per_hour,price_per_month,price_per_year,free_trial_available,supported_shapes,minimum_shape,system_requirements,usage_information,documentation_url,support_url,video_url,icon_url,banner_url,tags,keywords,time_created,time_updated,regions_available,compatible_architectures,eula_required,agreement_type,third_party_licenses,us_government_ready,us_government_available,us_gov_west_available,us_dod_ready,dod_impact_level,fedramp_indicators,cmmc_indicators,uk_government_ready,uk_government_available,export_control_status,sales_priority,market_category,deployment_complexity,enterprise_readiness,security_focused,ai_ml_related,database_related,networking_related,compliance_certifications,oracle_validated,oracle_recommended,oracle_managed,marketplace_url,listing_url,government_notes
84341960,84341960,Oracle Linux 7 High Performance Computing Image,Oracle,,High Performance Computing,Operating Systems,Oracle Linux High Perfomance Computing Image,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/84341960,,Analysis based on content only - no government region access
84422479,84422479,Oracle Database Appliance (ODA) Simulator,Oracle,,Developer Tools,Database,"The Oracle Database Appliance Simulator allows you to work through 5 hands-on labs: ODA deployment, managing databases, patching ODA and databases, KVM virtualization, and monitoring ODA.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86; ARM,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Database,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/84422479,,Analysis based on content only - no government region access
84431954,84431954,Consumer Canary Test Stack - FortiGate 6.4.0 BYOL SingleVM,OPC Test Production Partner,,Application Development,,This is a test stack listing for use with consumer canaries.,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/84431954,,Analysis based on content only - no government region access
84687268,84687268,Oracle WebLogic Server Enterprise Edition for OKE BYOL,Oracle,,Application Development,,Quickly provision an Oracle WebLogic Server domain in OKE for developing Java Enterprise Edition (Java EE) applications and continuously deploying and integrating them using the preconfigured CI/CD pipelines to build the WebLogic domain.,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/84687268,,Analysis based on content only - no government region access
84688008,84688008,Oracle WebLogic Suite for OKE BYOL,Oracle,,Application Development,,Quickly provision an Oracle WebLogic Server domain in OKE for developing Java Enterprise Edition (Java EE) applications and continuously deploying and integrating them using the preconfigured CI/CD pipelines to build the WebLogic domain.,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/84688008,,Analysis based on content only - no government region access
85221777,85221777,Cisco Firepower Management Center (FMCv) BYOL,"Cisco Systems, Inc.",,Security,Networking,Cisco Firepower Management Center manages network security and operational functions for Cisco NGIPS and NGFW products. It automatically aggregates and correlates information. Reduce your costs by streamlining operations and automating many commonly recurring security analysis and management tasks.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,True,True,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/85221777,,Analysis based on content only - no government region access
85491286,85491286,Oracle WebLogic Suite for OKE UCM,Oracle,,Application Development,,Quickly provision an Oracle WebLogic Server domain in OKE for developing Java Enterprise Edition (Java EE) applications and continuously deploying and integrating them using the preconfigured CI/CD pipelines to build the WebLogic domain.,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/85491286,,Analysis based on content only - no government region access
85494230,85494230,Oracle WebLogic Server Enterprise Edition for OKE UCM,Oracle,,Application Development,,Quickly provision an Oracle WebLogic Server domain in OKE for developing Java Enterprise Edition (Java EE) applications and continuously deploying and integrating them using the preconfigured CI/CD pipelines to build the WebLogic domain.,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/85494230,,Analysis based on content only - no government region access
86987876,86987876,Kali Linux,Oracle,,Security,,"Creator - Amrita Mukherjee, https://www.linkedin.com/in/amritamukherjee1/",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/86987876,,Analysis based on content only - no government region access
87036075,87036075,Palo Alto Networks VM-Series Bundle2 - 4 OCPUs,Palo Alto Networks,,Security,Networking,The VM-Series next-generation firewall protects your applications and data with the same security capabilities that protects thousands of customer networks worldwide.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,HIGH,Security,LOW,LOW,True,False,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/87036075,,Analysis based on content only - no government region access
87036583,87036583,Palo Alto Networks VM-Series Bundle2 - 8 OCPUs,Palo Alto Networks,,Networking,Security,The VM-Series next-generation firewall protects your applications and data with the same security capabilities that protects thousands of customer networks worldwide.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,HIGH,Networking,LOW,LOW,True,False,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/87036583,,Analysis based on content only - no government region access
87036725,87036725,Palo Alto Networks VM-Series Bundle1 - 4 OCPUs,Palo Alto Networks,,Networking,Security,The VM-Series next-generation firewall protects your applications and data with the same security capabilities that protects thousands of customer networks worldwide.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,HIGH,Networking,LOW,LOW,True,False,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/87036725,,Analysis based on content only - no government region access
87037138,87037138,Palo Alto Networks VM-Series Bundle1 - 8 OCPUs,Palo Alto Networks,,Security,Networking,The VM-Series next-generation firewall protects your applications and data with the same security capabilities that protects thousands of customer networks worldwide.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,HIGH,Security,LOW,LOW,True,False,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/87037138,,Analysis based on content only - no government region access
87059900,87059900,Oracle Linux KVM Image (Autonomous Linux),Oracle,,Other,Operating Systems,Easily set up a KVM host environment using Autonomous Linux and Oracle Cloud and eliminate time spent managing updates.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/87059900,,Analysis based on content only - no government region access
87183711,87183711,Data Integrator: Web Edition (Versions prior to May 2022),Oracle,,Data Integration,Database,Enterprise-class web based data integration platform with extract-load-transform (ELT) architecture,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/87183711,,Analysis based on content only - no government region access
87183785,87183785,Data Integrator: Classic BYOL,Oracle,,Data Integration,Database,Enterprise-class data integration platform with extract-load-transform (ELT) architecture,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/87183785,,Analysis based on content only - no government region access
87963076,87963076,Qubix Cloudbridge - BYOL,Qubix Inc,,Data Integration,Cloud Management,"Enable the smooth flow of data between your apps, processes and systems with a central hub for data integration and master data management",,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Analytics,UNKNOWN,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/87963076,,Analysis based on content only - no government region access
88363376,88363376,Oracle E-Business Suite 12.2.10 Demo Install Image,Oracle,,Application Development,Packaged Application,"Oracle E-Business Suite is a comprehensive set of integrated global business applications. The machine image provided by this app allows you to create a single-node instance containing Oracle E-Business Suite Release 12.2.10 and Oracle Database Release 19c with example data, for demonstration use",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/88363376,,Analysis based on content only - no government region access
88678610,88678610,API Server (BYOL),CData,,Packaged Application,Data Integration,"The API Server is a lightweight application that allows users to create and expose data APIs from any data source, without the need for custom development. Through a simple point-and-click UI, users can create API access from popular clients like Microsoft Power BI, Salesforce Lightning Connect, and more.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/88678610,,Analysis based on content only - no government region access
89303712,89303712,CData Sync (BYOL),CData,,Data Integration,Database,Replicate any data source to any database or data warehouse in a few clicks.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/89303712,,Analysis based on content only - no government region access
89546838,89546838,Oracle Key Vault,Oracle,,Security,Database,"Oracle Key Vault, Latest Release Update 21.11",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/89546838,,Analysis based on content only - no government region access
89548409,89548409,Oracle Audit Vault and Database Firewall,Oracle,,Database,Security,"Oracle Audit Vault and Database Firewall 20, Latest Release Update - 20.14.0.0.0",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,True,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/89548409,,Analysis based on content only - no government region access
90734190,90734190,CData Arc (BYOL),CData,,Data Integration,Networking,CData Arc is a flexible integration platform that dramatically simplifies enterprise data movement.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/90734190,,Analysis based on content only - no government region access
94938327,94938327,Charon Virtual PA-RISC,Stromasys Inc,,Packaged Application,Migration,"Charon-PAR software family virtualizes legacy PA-RISC systems and allows MPE, HP-UX, and associated applications to run – without modification – on OCI.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/94938327,,Analysis based on content only - no government region access
95071845,95071845,NetFoundry Edge Router,NetFoundry,,Security,Networking,"Like what Oracle Cloud does for infrastructure, NetFoundry implements a fully managed Network-as-a-Service (NaaS) solution, empowering you to orchestrate and control your networks without managing the underlying infrastructure.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,True,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/95071845,,Analysis based on content only - no government region access
95265653,95265653,HL Monitoring Module,Herrmann & Lenz Solutions GmbH,,Cloud Management,SaaS on Oracle Cloud Platform,Monitoring of your entire IT environment,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/95265653,,Analysis based on content only - no government region access
95508164,95508164,Sharepoint 2019 Enterprise on Windows server 2019,Cognosys Inc.,,Business Applications,Application Development,"Deploy Sharepoint 2019 Enterprise on Windows server 2019 at ORACLE for improved web performance, efficient content delivery, and reduced server load.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/95508164,,Analysis based on content only - no government region access
95514779,95514779,Sharepoint 2016 Standard on Windows server 2016,Cognosys Inc.,,Business Applications,Application Development,Deploy Sharepoint 2016 Standard on Windows server 2016 at ORACLE for improved web performance and efficient content delivery.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/95514779,,Analysis based on content only - no government region access
95732018,95732018,"Infoblox vNIOS for DNS, DHCP and IPAM",Infoblox Inc.,,Networking,Security,"The NIOS virtual appliance (vNIOS) for Oracle Cloud Infrastructure (OCI) provides an integrated, secure, and easy-to-manage DNS (Domain Name System), DHCP (Dynamic Host Configuration Protocol), and IPAM (IP address management) service.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Networking,LOW,LOW,False,True,True,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/95732018,,Analysis based on content only - no government region access
95785956,95785956,Sql Server 2019 Enterprise on Windows Server 2019,Cognosys Inc.,,Data Integration,Application Development,"Experience the power of SQL Server 2019 Enterprise on the robust Windows Server 2019 platform. This combination ensures top-tier performance, security, and reliability for your database needs, all hosted on ORACLE.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Database,LOW,LOW,True,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/95785956,,Analysis based on content only - no government region access
95832957,95832957,Sql Server 2017 Enterprise on Windows Server 2019,Cognosys Inc.,,Database,Application Development,"Experience the power of SQL Server 2017 Enterprise on Windows Server 2019. Top-tier performance, security, and reliability for your database needs on ORACLE.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Database,LOW,LOW,True,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/95832957,,Analysis based on content only - no government region access
95833569,95833569,Sql Server 2017 Standard on Windows Server 2019,Cognosys Inc.,,Database,Application Development,"Experience the power of SQL Server 2017 Standard on Windows Server 2019. Top-tier performance, security, and reliability on ORACLE.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Database,LOW,LOW,True,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/95833569,,Analysis based on content only - no government region access
96175416,96175416,Oracle GoldenGate  – Database Migrations,Oracle,,Migration,Data Integration,Oracle GoldenGate 21c/23ai for use with Database Migrations,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Database,UNKNOWN,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/96175416,,Analysis based on content only - no government region access
96352915,96352915,Oracle Spatial Map Visualization Component and Web Map Server (WMS),Oracle,,Packaged Application,,The Oracle Spatial map visualization component (sometimes referred to the visualization component) is a programmable tool for rendering maps using spatial data managed by Oracle Spatial.,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/96352915,,Analysis based on content only - no government region access
96606027,96606027,Oracle Database,Oracle,,Other,Database,"The award winning Oracle Database engine is now available for evaluation in the Oracle Cloud/Marketplace. The deployment and automation is leveraging the decade long Oracle VM Templates for Oracle Database framework to provide a quick, easy and cost efficient path to deploy an Oracle Database in the Cloud!",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86; ARM,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Database,LOW,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/96606027,,Analysis based on content only - no government region access
97279348,97279348,Oracle ZFS Storage (Test & Dev),Oracle,,Storage,,"Oracle ZFS Storage (Test & Dev) image is available for deployment as OCI Virtual Machine for learning, test and development purposes. Use paid version for production.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,RESTRICTED,LOW,Other,LOW,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/97279348,,Analysis based on content only - no government region access
97700412,97700412,Aviatrix Cloud Network CoPilot,Aviatrix,,Cloud Management,Networking,"Aviatrix Cloud Network CoPilot helps IT teams maintain accurate topology maps, analyze network traffic flows, and troubleshoot anomalies.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Networking,LOW,LOW,False,True,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/97700412,,Analysis based on content only - no government region access
97780958,97780958,RackWare SWIFT BYOL for Containers,"Rackware, Inc.",,Cloud Management,Migration,"Migrate any Kubernetes or OpenShift deployment into Oracle OKE cloud, supporting the full-matrix of cross-cloud, cross-platform and cross-version options, and protect your Kubernetes and OpenShift deployments with our Disaster Recovery and Backup.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,LOW,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/97780958,,Analysis based on content only - no government region access
99338882,99338882,TCP/HTTP Load balancing Proxy Server on Oracle Linux 8.3 Arm,Cognosys Inc.,,Networking,Application Development,This TCP/HTTP Load balancing Proxy Server provides a high availability load balancer and proxy server for TCP and HTTP-based applications that spreads requests across multiple servers. It is written in C and has a reputation for being fast and efficient (in terms of processor and memory usage).,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,ARM,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Networking,LOW,LOW,False,True,True,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/99338882,,Analysis based on content only - no government region access
99356265,99356265,Efficient Squid Deployment on Oracle enterprise linux Platform ARM,Cognosys Inc.,,Application Development,Networking,"Squid is a high-performance software stack designed to optimize ORACLE environments on Oracle enterprise linux. It offers exceptional speed, reliability, and scalability, making it ideal for demanding applications.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,ARM,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/99356265,,Analysis based on content only - no government region access
99472700,99472700,Varnish Enterprise 6,Varnish Software Inc,,Networking,,"A supercharged version of Varnish Cache, for accelerating content delivery while protecting web services",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Networking,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/99472700,,Analysis based on content only - no government region access
99895233,99895233,Sql Server 2019 Standard on Windows Server 2019,Cognosys Inc.,,Database,Application Development,"Get the reliable Sql Server 2019 Standard on Windows Server 2019, optimized on ORACLE.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Database,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/99895233,,Analysis based on content only - no government region access
ocid1.mktpublisting.oc1.iad.amaaaaaa2vh7jdaa5z3hxln5ocozi3luf4evtplismednje7mpo452kpodjq,ocid1.mktpublisting.oc1.iad.amaaaaaa2vh7jdaa5z3hxln5ocozi3luf4evtplismednje7mpo452kpodjq,Thinfinity Workspace VDI,Cybele Software,,Cloud Management,Infrastructure Software,"Secure, scalable virtual desktops & apps with native OCI deployment, autoscaling & Zero Trust browser access",,PARTNER,UNKNOWN_ENUM_VALUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/ocid1.mktpublisting.oc1.iad.amaaaaaa2vh7jdaa5z3hxln5ocozi3luf4evtplismednje7mpo452kpodjq,,Analysis based on content only - no government region access
ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqafds5irktyk4wv2lm4yszl5aa4qb7bnylw4videvzlqta,ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqafds5irktyk4wv2lm4yszl5aa4qb7bnylw4videvzlqta,Console Connect: Layer 2 Connectivity to Oracle Cloud FastConnect,Console Connect Inc.,,Security,Networking,"Seamlessly interconnect your data centre or enterprise network with Oracle Cloud Infrastructure (OCI) using Console Connect’s Layer 2 FastConnect service. By establishing a dedicated, private connection, you can achieve lower latency, enhanced security, and superior network performance for your critical workloads.",,PARTNER,UNKNOWN_ENUM_VALUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,UNKNOWN,LOW,True,True,True,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqafds5irktyk4wv2lm4yszl5aa4qb7bnylw4videvzlqta,,Analysis based on content only - no government region access
ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqaklhtri56v3tzjy3mn4th2ei57qjdwh3ickbhy4ybu7iq,ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqaklhtri56v3tzjy3mn4th2ei57qjdwh3ickbhy4ybu7iq,Console Connect: EdgeSIM – Secure & Seamless IoT Connectivity to Oracle Cloud,Console Connect Inc.,,Internet of Things,Networking,"Designed for enterprise mobility and IoT applications, Edge SIM ensures reliable, high-performance data transfer between your remote devices and Oracle Cloud Infrastructure (OCI) – bypassing the public internet for enhanced security, lower latency, and improved control.",,PARTNER,UNKNOWN_ENUM_VALUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,UNKNOWN,LOW,True,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqaklhtri56v3tzjy3mn4th2ei57qjdwh3ickbhy4ybu7iq,,Analysis based on content only - no government region access
ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqasmvuyhxjwiorqc4ahdrnxvxfa4w352r2xkijqedcwgsa,ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqasmvuyhxjwiorqc4ahdrnxvxfa4w352r2xkijqedcwgsa,Console Connect Multi-Cloud Private Networking Platform,Console Connect Inc.,,Security,Networking,"Improve speed, security and control when managing your multi-cloud network. A dedicated connection with Console Connect delivers a more consistent network performance by interconnecting OCI with any other cloud provider using dedicated, private connectivity that bypasses the public internet.",,PARTNER,UNKNOWN_ENUM_VALUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,UNKNOWN,LOW,True,False,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/ocid1.mktpublisting.oc1.iad.amaaaaaa2y3v2rqasmvuyhxjwiorqc4ahdrnxvxfa4w352r2xkijqedcwgsa,,Analysis based on content only - no government region access
